DISTRICT,Latitude,Longitude,date,Precip,Pressure,Humidity_2m,RH_2m,Temp_2m,MaxTemp_2m,MinTemp_2m,TempRange_2m,WindSpeed_10m,WindSpeed_50m,Rice(coarse)_price,Wheat_flour_price
morang,26.5,87.3,2004-03-15,0.2870967741935484,94.02064516129032,5.883548387096774,30.671612903225807,23.496774193548383,31.15967741935484,17.078709677419358,14.081290322580644,2.6474193548387093,3.3570967741935487,13.0,20.0
morang,26.5,87.3,2004-04-15,1.788333333333333,93.81166666666668,9.305,41.206,26.499,32.885,20.413666666666664,12.471,2.644333333333333,3.332666666666667,20.75,15.0
morang,26.5,87.3,2004-05-15,2.8203225806451617,93.49258064516128,11.884193548387096,46.1558064516129,28.37258064516129,34.45290322580645,22.65225806451613,11.801290322580645,2.5870967741935487,3.2316129032258067,21.125,15.5
morang,26.5,87.3,2004-06-15,5.761333333333334,93.37766666666668,16.998,69.27366666666667,27.44633333333333,32.0,23.60333333333333,8.395999999999999,2.8706666666666667,3.706333333333333,21.25,15.0
morang,26.5,87.3,2004-07-15,16.025806451612905,93.35709677419356,19.197741935483872,87.99548387096775,25.366774193548387,28.20225806451613,23.017096774193547,5.184516129032258,2.663870967741935,3.607096774193548,22.125,16.75
morang,26.5,87.3,2004-08-15,6.566129032258065,93.37516129032258,19.38258064516129,86.84967741935485,25.741935483870968,28.853870967741937,23.19193548387097,5.66258064516129,2.661290322580645,3.656774193548387,21.75,17.5
morang,26.5,87.3,2004-09-15,4.048333333333334,93.86233333333332,17.591,86.40466666666666,24.26533333333333,27.490666666666662,21.617,5.874,2.1323333333333334,2.942333333333333,22.5,31.5
morang,26.5,87.3,2004-10-15,1.8206451612903225,94.38064516129032,12.84258064516129,74.57645161290323,21.517419354838708,25.846451612903227,17.874193548387098,7.971935483870967,1.6803225806451614,2.1764516129032256,15.0,18.0
morang,26.5,87.3,2004-11-15,0.2019999999999999,94.55633333333334,8.723,63.098,18.19833333333333,23.962333333333333,13.947333333333336,10.014666666666669,1.648,2.0963333333333334,15.0,18.5
morang,26.5,87.3,2004-12-15,0.0009677419354838,94.56387096774192,6.995483870967743,58.95451612903226,15.538387096774194,21.75032258064516,11.376774193548387,10.374193548387098,1.563225806451613,1.9761290322580645,14.5,19.0
morang,26.5,87.3,2005-01-15,0.4600000000000001,94.47548387096774,5.696774193548387,53.84193548387096,14.02741935483871,20.70225806451613,9.57548387096774,11.126451612903226,1.832258064516129,2.369032258064516,15.0,18.5
morang,26.5,87.3,2005-02-15,0.2339285714285714,94.29892857142856,5.928571428571429,43.5025,18.04,25.608571428571427,12.466785714285717,13.141428571428571,2.949642857142857,3.9725,15.0,18.0
morang,26.5,87.3,2005-03-15,0.795483870967742,94.11967741935484,6.874193548387097,36.80096774193548,23.14354838709677,30.460645161290323,17.02741935483871,13.432903225806452,2.8741935483870966,3.7106451612903215,16.0,31.5
morang,26.5,87.3,2005-04-15,1.9056666666666664,94.026,7.230333333333333,31.374333333333333,26.372333333333334,33.413,19.651666666666664,13.761333333333337,2.461,3.0786666666666664,16.5,16.5
morang,26.5,87.3,2005-05-15,2.3870967741935485,93.62967741935483,11.446451612903225,47.32225806451613,27.331935483870968,33.39806451612903,21.294838709677418,12.10225806451613,2.413870967741935,3.0674193548387096,27.5,20.75
morang,26.5,87.3,2005-06-15,3.881,93.18033333333332,15.232666666666669,55.926,29.42233333333333,34.57066666666666,24.540666666666667,10.03,2.7846666666666664,3.533666666666667,33.0,17.0
morang,26.5,87.3,2005-07-15,10.337096774193547,93.37516129032258,19.148709677419355,83.60903225806452,26.20258064516129,29.45967741935484,23.41709677419355,6.043225806451613,3.027741935483871,4.038387096774193,29.5,17.0
morang,26.5,87.3,2005-08-15,12.356129032258066,93.32387096774194,19.517419354838708,86.5241935483871,25.911612903225805,29.11387096774193,23.21709677419355,5.895483870967742,2.284838709677419,3.0725806451612905,32.0,38.5
morang,26.5,87.3,2005-09-15,3.644,93.80633333333334,18.025666666666663,83.69933333333333,25.24533333333333,28.59133333333333,22.478,6.113333333333333,2.038666666666667,2.764,32.5,17.0
morang,26.5,87.3,2005-10-15,3.300967741935484,94.26129032258063,13.871612903225806,77.56645161290322,22.256451612903227,26.43870967741936,18.988064516129032,7.451935483870967,1.882258064516129,2.5022580645161288,31.5,18.25
morang,26.5,87.3,2005-11-15,0.0,94.39566666666666,8.545333333333334,61.693333333333335,18.194000000000003,24.00933333333333,14.012333333333334,9.998333333333331,1.4746666666666668,1.7963333333333331,20.0,19.5
morang,26.5,87.3,2005-12-15,0.0003225806451612,94.44806451612902,5.744193548387097,48.58774193548387,15.65516129032258,22.666774193548385,11.286451612903226,11.380645161290325,1.5638709677419351,1.952903225806452,19.0,19.5
morang,26.5,87.3,2006-01-15,0.0,94.42709677419354,4.569354838709677,42.37935483870968,14.346774193548388,21.956774193548387,9.401290322580644,12.556129032258063,1.7180645161290322,2.132903225806452,17.5,20.0
morang,26.5,87.3,2006-02-15,0.0025,94.2942857142857,5.9782142857142855,38.9825,19.8875,27.10071428571429,14.506785714285714,12.593214285714286,2.2292857142857145,2.7807142857142857,29.0,20.0
morang,26.5,87.3,2006-04-15,1.0003333333333333,93.85366666666668,7.351333333333333,32.955333333333336,26.206333333333337,33.12466666666667,19.586666666666662,13.538,2.571,3.237,29.25,21.0
morang,26.5,87.3,2006-05-15,2.3706451612903225,93.6541935483871,13.55225806451613,52.880967741935486,28.311935483870965,33.76451612903226,23.18870967741936,10.575806451612904,2.5693548387096774,3.174516129032258,29.25,21.0
morang,26.5,87.3,2006-06-15,7.459,93.43333333333334,16.888333333333332,69.89366666666666,27.256,31.65833333333333,23.419666666666668,8.239333333333333,2.394,2.9626666666666663,30.0,20.5
morang,26.5,87.3,2006-07-15,8.744516129032258,93.25419354838712,19.418387096774197,83.70096774193549,26.37709677419355,29.70451612903226,23.62483870967742,6.08,2.716774193548387,3.603548387096775,29.5,34.5
morang,26.5,87.3,2006-08-15,3.623870967741936,93.47354838709676,18.56032258064516,81.1241935483871,26.20193548387097,29.958064516129035,23.163870967741936,6.7945161290322575,2.6954838709677422,3.5951612903225807,26.939999999999998,34.0
morang,26.5,87.3,2006-09-15,12.565333333333331,93.80966666666669,17.416999999999998,85.04266666666666,24.409333333333333,27.715,21.735333333333333,5.979333333333333,2.476,3.3826666666666667,27.0,35.75
morang,26.5,87.3,2006-10-15,0.6835483870967742,94.32483870967742,13.712580645161289,75.11354838709677,22.484193548387097,26.82258064516129,18.965806451612902,7.856129032258064,1.5425806451612902,1.9587096774193549,28.5,36.75
morang,26.5,87.3,2006-11-15,0.258,94.43066666666668,9.344666666666669,65.79333333333334,18.26066666666667,23.658666666666665,14.447666666666668,9.211666666666668,1.6123333333333332,2.082,18.5,39.25
morang,26.5,87.3,2006-12-15,0.152258064516129,94.5783870967742,6.685161290322581,57.72161290322581,15.30483870967742,21.807096774193543,11.050967741935484,10.75483870967742,1.6761290322580646,2.148709677419355,33.0,40.625
morang,26.5,87.3,2007-01-15,0.0135483870967741,94.58774193548386,4.487741935483872,43.75258064516129,13.448064516129032,20.88,8.691612903225806,12.188064516129032,1.8583870967741936,2.356451612903226,34.0,40.5
morang,26.5,87.3,2007-02-15,1.1257142857142857,94.4,6.564285714285715,54.25142857142857,16.178571428571427,22.46,11.356428571428571,11.103214285714284,2.0935714285714284,2.6925,34.0,40.75
morang,26.5,87.3,2007-03-15,0.4570967741935484,94.14516129032258,6.52483870967742,39.43806451612903,21.09032258064516,28.50967741935484,15.046451612903226,13.462903225806452,2.6025806451612907,3.2835483870967743,18.0,26.5
morang,26.5,87.3,2007-04-15,1.0863333333333334,93.91466666666666,8.764333333333333,36.36366666666667,27.222,33.79633333333333,20.91933333333333,12.877,2.535,3.1093333333333333,18.0,25.1
morang,26.5,87.3,2007-05-15,5.60258064516129,93.63193548387098,13.370322580645162,54.08709677419355,27.781290322580645,33.182258064516134,22.3341935483871,10.848387096774196,2.1874193548387098,2.7229032258064514,18.0,24.0
morang,26.5,87.3,2007-06-15,5.802666666666667,93.37333333333332,17.213,70.10433333333334,27.505666666666663,32.04366666666667,23.550666666666665,8.492666666666667,2.894333333333333,3.7066666666666666,18.0,22.0
morang,26.5,87.3,2007-07-15,13.316451612903226,93.25967741935484,19.127741935483872,83.98354838709676,26.111612903225808,29.270967741935483,23.43193548387097,5.839032258064516,2.636774193548387,3.4674193548387096,20.8,25.2
morang,26.5,87.3,2007-08-15,6.437741935483871,93.41032258064516,19.25935483870968,85.94258064516129,25.807419354838707,29.08,22.966451612903228,6.114516129032259,2.1425806451612903,2.8058064516129035,20.4,25.5
morang,26.5,87.3,2007-09-15,7.860666666666666,93.638,17.586666666666666,85.92800000000001,24.312,27.39333333333333,21.86,5.535,2.2676666666666665,3.214,20.8,25.8
morang,26.5,87.3,2007-10-15,1.1503225806451614,94.07612903225808,14.981290322580646,82.26193548387097,22.404838709677417,26.44322580645161,19.27516129032258,7.16774193548387,1.498709677419355,1.96,21.4,25.8
morang,26.5,87.3,2007-11-15,0.079,94.41133333333332,9.646,65.441,19.019,24.566666666666663,15.205333333333334,9.362,1.547,1.9896666666666667,22.0,25.8
morang,26.5,87.3,2007-12-15,0.0,94.44709677419355,5.991935483870968,54.79129032258064,14.377096774193548,21.29225806451613,10.131935483870969,11.159354838709678,1.6116129032258064,2.0551612903225807,22.0,25.8
morang,26.5,87.3,2008-01-15,0.864516129032258,94.37064516129033,5.288064516129032,50.80806451612903,13.838387096774191,20.65032258064516,9.39258064516129,11.257741935483873,1.9125806451612903,2.492903225806452,20.8,25.8
morang,26.5,87.3,2008-02-15,0.0210344827586206,94.33137931034484,5.0120689655172415,43.57689655172414,15.189310344827586,22.614827586206896,9.691379310344828,12.923448275862068,2.268965517241379,2.873448275862069,22.4,25.8
morang,26.5,87.3,2008-03-15,0.8196774193548387,94.0283870967742,6.059677419354839,34.63225806451613,22.236451612903227,29.58225806451613,16.011290322580646,13.569032258064516,2.559032258064516,3.2229032258064514,23.5,27.4
morang,26.5,87.3,2008-04-15,1.276,93.843,7.977333333333333,35.30866666666667,26.36833333333333,33.217666666666666,19.758333333333333,13.459666666666667,2.51,3.137,36.5,33.45
morang,26.5,87.3,2008-05-15,2.343225806451613,93.51516129032258,12.666774193548388,49.574838709677415,28.218387096774197,33.74741935483871,22.667096774193546,11.080645161290322,2.2635483870967743,2.786774193548387,38.25,33.0
morang,26.5,87.3,2008-06-15,9.671,93.31433333333332,17.802666666666667,75.718,26.683666666666667,30.57633333333333,23.32133333333333,7.255666666666666,2.9953333333333334,3.896,40.25,36.55
morang,26.5,87.3,2008-07-15,7.2703225806451615,93.28354838709676,19.311935483870965,84.98838709677419,26.03451612903226,29.348064516129032,23.298709677419357,6.050000000000001,2.361290322580645,3.1138709677419354,44.5,40.3
morang,26.5,87.3,2008-08-15,10.86516129032258,93.44225806451612,19.15774193548387,87.48451612903226,25.44290322580645,28.47451612903226,22.86806451612903,5.606774193548387,2.438709677419354,3.2732258064516127,24.0,25.6
morang,26.5,87.3,2008-09-15,3.5006666666666666,93.745,17.668333333333333,85.03566666666667,24.618,28.007,21.841666666666665,6.166333333333333,1.947,2.621,24.0,25.6
morang,26.5,87.3,2008-10-15,2.0080645161290325,94.20193548387095,14.427741935483873,78.75741935483872,22.552258064516128,26.81645161290323,19.240322580645163,7.5764516129032256,1.4758064516129032,1.8912903225806448,25.0,27.0
morang,26.5,87.3,2008-11-15,0.158,94.41966666666669,9.985666666666669,66.59466666666667,19.348666666666663,25.26233333333333,15.284666666666668,9.977333333333332,1.5806666666666669,1.9963333333333333,22.0,30.0
morang,26.5,87.3,2008-12-15,0.0,94.47774193548386,8.234838709677419,64.71935483870968,16.71741935483871,22.71935483870968,12.694516129032255,10.024193548387096,1.5441935483870968,1.9196774193548387,23.0,29.0
morang,26.5,87.3,2009-01-15,0.0180645161290322,94.52806451612904,5.960322580645162,51.29096774193548,15.470645161290324,22.44032258064516,10.86741935483871,11.573870967741936,1.7358064516129033,2.160967741935484,24.0,27.0
morang,26.5,87.3,2009-02-15,0.0110714285714285,94.18321428571429,4.69,33.34928571428571,18.567857142857143,26.41321428571429,12.890714285714283,13.523214285714284,2.434285714285714,3.095714285714286,24.0,24.0
morang,26.5,87.3,2009-03-15,0.1980645161290322,94.07709677419356,4.429032258064517,23.43870967741936,23.06677419354839,30.803870967741933,16.53548387096774,14.268387096774193,2.6261290322580644,3.3332258064516127,24.0,24.0
morang,26.5,87.3,2009-04-15,1.0536666666666668,93.784,6.771,28.641666666666666,26.980666666666664,34.156666666666666,20.24833333333333,13.91,2.752,3.448,22.5,25.0
morang,26.5,87.3,2009-05-15,4.455483870967743,93.60387096774193,12.99032258064516,53.82903225806452,27.36096774193549,32.976129032258065,22.20741935483871,10.76774193548387,2.7512903225806453,3.500967741935484,23.0,24.0
morang,26.5,87.3,2009-06-15,3.366333333333334,93.28233333333333,15.132666666666667,56.35833333333333,29.015666666666668,34.55266666666667,23.96633333333333,10.586666666666668,2.522666666666667,3.159,24.0,24.0
morang,26.5,87.3,2009-07-15,8.667741935483871,93.2158064516129,19.095806451612905,78.00387096774193,27.32354838709677,31.280967741935484,23.97,7.310967741935484,2.9248387096774198,3.824516129032258,24.0,22.0
morang,26.5,87.3,2009-08-15,10.563870967741936,93.52161290322582,19.38096774193548,87.11096774193548,25.705161290322582,28.73,23.188064516129035,5.540322580645161,2.389354838709677,3.2270967741935483,24.0,22.0
morang,26.5,87.3,2009-09-15,2.595,93.75666666666666,17.82,84.23666666666666,24.926,28.482666666666667,22.093,6.390333333333333,2.231666666666667,3.0540000000000003,26.0,24.0
morang,26.5,87.3,2009-10-15,4.465483870967742,94.11225806451613,12.926451612903229,72.05709677419355,22.103870967741937,26.861612903225808,18.52709677419355,8.334516129032258,1.8793548387096772,2.4932258064516133,26.0,24.0
morang,26.5,87.3,2009-11-15,0.0663333333333333,94.38266666666668,8.682666666666668,59.38666666666666,18.86833333333333,24.962,14.662666666666668,10.298333333333334,1.7673333333333334,2.3003333333333336,26.0,25.0
morang,26.5,87.3,2009-12-15,0.0348387096774193,94.50290322580646,6.142903225806452,54.7758064516129,14.724516129032258,21.181612903225805,10.66741935483871,10.51290322580645,1.595483870967742,1.9867741935483871,26.0,24.6
morang,26.5,87.3,2010-01-15,0.0016129032258064,94.5941935483871,4.75516129032258,43.50838709677419,14.597096774193547,22.181612903225805,9.693548387096774,12.488387096774192,1.8516129032258064,2.359354838709677,25.0,24.0
morang,26.5,87.3,2010-02-15,0.1485714285714285,94.34285714285714,4.463571428571429,33.7475,17.374285714285715,25.06642857142857,11.846428571428572,13.219642857142857,2.487142857142857,3.2078571428571427,23.0,27.0
morang,26.5,87.3,2010-03-15,0.1503225806451613,94.03193548387095,4.6251612903225805,22.824516129032254,24.52064516129032,32.55032258064516,17.938387096774196,14.612580645161293,2.863548387096774,3.6748387096774193,26.5,28.0
morang,26.5,87.3,2010-04-15,0.7100000000000001,93.79766666666666,7.053333333333333,27.607666666666667,28.434666666666665,35.75333333333333,21.797666666666665,13.955666666666668,2.9686666666666666,3.787,26.5,29.0
morang,26.5,87.3,2010-05-15,5.420645161290322,93.56258064516128,13.563225806451612,56.07645161290322,27.504516129032258,33.00516129032258,22.478387096774195,10.526774193548386,2.4577419354838708,3.1461290322580644,28.0,28.0
morang,26.5,87.3,2010-06-15,6.1113333333333335,93.39866666666668,16.957,68.73666666666666,27.657,32.44833333333334,23.556,8.890666666666668,2.771666666666667,3.5923333333333334,28.0,28.0
morang,26.5,87.3,2010-07-15,13.76967741935484,93.53,19.416774193548385,87.27612903225807,25.71032258064516,28.668064516129032,23.128387096774198,5.539677419354838,2.674193548387097,3.574193548387097,32.0,29.0
morang,26.5,87.3,2010-08-15,10.981290322580646,93.62709677419356,19.541612903225804,88.11322580645162,25.68387096774193,28.664193548387097,23.211935483870967,5.452258064516129,2.136451612903226,2.849677419354838,35.0,30.0
morang,26.5,87.3,2010-09-15,8.529,93.80833333333334,18.07033333333333,88.42833333333333,24.336666666666662,27.445666666666668,21.787666666666667,5.657333333333333,2.111,2.885333333333333,32.0,30.0
morang,26.5,87.3,2010-10-15,1.3567741935483872,94.01548387096774,14.652903225806453,80.28548387096774,22.47741935483871,26.503225806451614,19.27354838709677,7.229999999999999,1.6551612903225807,2.2112903225806453,34.0,29.0
morang,26.5,87.3,2010-11-15,0.4076666666666667,94.328,11.231333333333334,75.36733333333333,19.19233333333333,24.009,15.619333333333334,8.389666666666667,1.5046666666666666,1.9493333333333331,34.0,30.0
morang,26.5,87.3,2010-12-15,0.044516129032258,94.2558064516129,6.0761290322580646,54.24935483870968,14.78516129032258,21.256129032258062,10.50516129032258,10.750645161290322,1.560967741935484,1.982903225806452,34.0,30.0
morang,26.5,87.3,2011-01-15,0.1106451612903225,94.3309677419355,5.105806451612903,52.92,12.561290322580644,19.582580645161293,7.7864516129032255,11.795483870967743,1.964516129032258,2.5983870967741933,25.0,24.0
morang,26.5,87.3,2011-02-15,0.4464285714285713,94.26392857142856,5.467857142857143,42.315714285714286,17.066785714285714,24.39035714285714,11.69,12.69892857142857,2.3125,3.0075,31.0,29.0
morang,26.5,87.3,2011-03-15,0.2083870967741935,94.02774193548387,5.489354838709678,30.82064516129033,22.358064516129037,30.03516129032258,15.949032258064516,14.086774193548386,2.87,3.6954838709677422,31.0,29.0
morang,26.5,87.3,2011-04-15,1.764,94.01066666666668,8.374333333333333,39.291,25.104333333333333,31.63833333333333,18.894,12.744333333333334,2.4523333333333333,3.0403333333333333,31.0,28.0
morang,26.5,87.3,2011-05-15,4.476774193548387,93.62129032258063,13.930967741935484,57.48483870967742,27.265483870967746,32.62870967741936,22.032258064516128,10.595806451612903,2.353225806451613,2.9735483870967743,31.0,30.0
morang,26.5,87.3,2011-06-15,10.261333333333337,93.237,16.994666666666667,69.75399999999999,27.38566666666667,31.685,23.477666666666668,8.208,2.707666666666667,3.523333333333333,31.0,30.0
morang,26.5,87.3,2011-07-15,12.232903225806451,93.34548387096774,19.562580645161287,88.06225806451613,25.653548387096773,28.601290322580645,23.20967741935484,5.39,2.5248387096774194,3.362258064516129,31.0,30.0
morang,26.5,87.3,2011-08-15,10.783870967741937,93.51935483870967,19.10032258064516,88.60064516129032,25.187096774193545,28.124193548387098,22.720645161290324,5.405161290322581,2.6067741935483872,3.570967741935484,28.0,30.0
morang,26.5,87.3,2011-09-15,7.680000000000001,93.60566666666666,18.26233333333333,87.949,24.57766666666667,27.656333333333336,22.13233333333333,5.524,2.383,3.3273333333333337,28.0,30.0
morang,26.5,87.3,2011-10-15,0.6251612903225806,94.1441935483871,14.419032258064515,78.3967741935484,22.555806451612906,26.74516129032258,19.15419354838709,7.591935483870968,1.490967741935484,1.881935483870968,28.0,30.0
morang,26.5,87.3,2011-11-15,0.309,94.419,10.371,73.17733333333334,18.530666666666665,23.30033333333333,15.091,8.21,1.4696666666666665,1.8686666666666667,33.0,30.0
morang,26.5,87.3,2011-12-15,0.1193548387096774,94.47096774193548,6.839354838709678,60.299032258064514,14.80741935483871,21.12,10.623870967741937,10.494516129032258,1.5745161290322582,2.010967741935484,28.0,30.0
morang,26.5,87.3,2012-01-15,0.2554838709677419,94.40967741935484,5.579032258064516,55.34774193548387,13.174193548387096,19.626129032258063,8.84290322580645,10.78225806451613,1.994516129032258,2.649354838709677,31.33,29.33
morang,26.5,87.3,2012-02-15,0.143103448275862,94.15551724137931,5.07,39.43275862068965,17.05206896551724,24.837241379310345,11.459655172413791,13.37758620689655,2.4682758620689653,3.262068965517241,30.66,28.66
morang,26.5,87.3,2012-03-15,0.1064516129032258,94.02161290322582,4.505483870967741,26.62,21.70903225806452,29.52354838709677,15.209677419354838,14.313870967741936,2.829354838709677,3.662258064516129,27.67,28.33
morang,26.5,87.3,2012-04-15,1.774333333333333,93.753,8.160333333333334,36.42033333333333,26.497,33.48133333333333,20.023333333333333,13.457,3.275,4.341333333333334,28.0,28.67
morang,26.5,87.3,2012-05-15,2.48483870967742,93.50064516129032,10.666774193548388,38.58774193548387,29.628064516129037,35.99677419354839,23.34709677419355,12.649032258064516,2.6474193548387093,3.3367741935483872,31.0,30.0
morang,26.5,87.3,2012-06-15,4.742999999999999,93.02333333333333,16.288666666666668,60.11133333333333,29.32766666666667,34.47833333333333,24.706000000000003,9.770666666666669,2.5926666666666667,3.334,31.0,30.0
morang,26.5,87.3,2012-07-15,12.86774193548387,93.17677419354838,19.521290322580644,84.79548387096774,26.246129032258064,29.40129032258065,23.65741935483871,5.743548387096775,2.3706451612903225,3.168709677419355,30.67,27.0
morang,26.5,87.3,2012-08-15,5.728387096774194,93.40806451612904,18.92838709677419,83.52258064516128,26.011612903225807,29.20451612903226,23.143870967741936,6.059354838709678,1.8054838709677417,2.343225806451613,30.67,28.0
morang,26.5,87.3,2012-09-15,6.396333333333334,93.72766666666666,17.762,84.054,24.912333333333333,28.667666666666666,21.956333333333337,6.710666666666667,2.2093333333333334,3.061,34.67,30.0
morang,26.5,87.3,2012-10-15,1.0738709677419354,94.16516129032256,11.86741935483871,68.65903225806451,21.43193548387097,27.41935483870968,17.20967741935484,10.21032258064516,2.2854838709677416,3.314193548387097,30.0,30.0
morang,26.5,87.3,2012-11-15,0.1423333333333333,94.25033333333334,6.735666666666666,50.06766666666667,17.727,25.351,12.972,12.377999999999998,2.2606666666666664,3.279333333333333,30.0,30.0
morang,26.5,87.3,2012-12-15,0.0,94.3067741935484,4.951612903225806,45.78709677419355,14.220967741935484,22.120967741935484,9.62774193548387,12.493225806451614,2.119032258064516,3.051612903225806,30.0,35.0
morang,26.5,87.3,2013-01-15,0.1390322580645161,94.4448387096774,3.8341935483870966,39.03322580645161,12.693548387096774,21.181612903225805,7.630645161290323,13.550645161290324,2.615806451612903,3.6764516129032256,30.0,36.0
morang,26.5,87.3,2013-02-15,0.9882142857142856,94.3442857142857,4.925357142857143,37.221428571428575,17.697142857142858,26.0775,11.936071428571427,14.139642857142858,3.236785714285714,4.489642857142857,30.0,36.0
morang,26.5,87.3,2013-03-15,0.3174193548387097,94.08774193548386,5.823225806451613,31.61225806451613,22.924516129032256,30.878064516129037,16.78516129032258,14.09516129032258,3.1500000000000004,4.214838709677419,30.0,37.0
morang,26.5,87.3,2013-04-15,2.163,93.78833333333334,7.639333333333334,36.088,25.813,32.77466666666667,19.700333333333333,13.074666666666667,2.9690000000000003,3.846333333333333,38.0,35.0
morang,26.5,87.3,2013-05-15,4.869677419354838,93.46290322580644,11.32967741935484,46.38290322580645,27.5058064516129,33.65903225806452,21.887096774193548,11.770645161290322,2.353225806451613,2.9238709677419354,35.0,35.3
morang,26.5,87.3,2013-06-15,7.584,93.28266666666669,17.565333333333335,71.76033333333334,27.366333333333333,31.457,23.799666666666667,7.656000000000001,2.096,2.673666666666666,35.0,35.0
morang,26.5,87.3,2013-07-15,10.286129032258064,93.1951612903226,19.45903225806452,84.43064516129031,26.254193548387097,29.22806451612903,23.61709677419355,5.611290322580645,2.008709677419355,2.5890322580645164,32.0,35.0
morang,26.5,87.3,2013-08-15,9.558709677419357,93.44129032258064,18.856129032258064,85.02,25.661612903225805,28.77548387096774,22.89032258064516,5.88516129032258,1.9932258064516128,2.6074193548387097,31.0,37.0
morang,26.5,87.3,2013-09-15,4.916666666666667,93.67933333333332,17.943666666666665,83.17566666666667,25.23133333333333,28.832,22.17866666666667,6.6530000000000005,1.9813333333333327,2.686333333333333,38.0,40.0
morang,26.5,87.3,2013-10-15,5.986774193548388,94.1641935483871,14.524516129032255,81.44806451612902,22.154838709677417,26.015483870967746,19.205161290322582,6.810967741935484,1.9641935483870967,2.726451612903225,40.0,43.0
morang,26.5,87.3,2013-11-15,0.0013333333333333,94.40166666666669,9.623,67.616,18.590333333333334,24.27133333333333,14.703333333333337,9.569,1.590666666666667,2.1006666666666667,42.0,40.0
morang,26.5,87.3,2013-12-15,0.0125806451612903,94.41612903225808,7.264516129032257,63.84,15.031612903225808,21.22774193548387,11.013870967741935,10.213225806451613,1.6390322580645162,2.149677419354839,38.0,40.0
morang,26.5,87.3,2014-02-15,0.5457142857142857,94.22964285714284,5.7335714285714285,47.31321428571429,16.063214285714285,23.555714285714284,10.970714285714283,12.586428571428572,2.573928571428571,3.496785714285714,38.0,40.0
morang,26.5,87.3,2014-03-15,0.2912903225806451,94.18870967741935,6.019677419354839,35.181935483870966,21.811290322580643,29.46225806451613,15.871290322580643,13.590967741935485,2.971290322580645,3.9116129032258073,38.0,40.0
morang,26.5,87.3,2014-04-15,0.5013333333333333,93.90133333333333,5.651333333333333,22.847666666666665,27.69,35.21333333333334,20.71633333333333,14.496,3.0256666666666665,3.902,40.0,40.0
morang,26.5,87.3,2014-05-15,5.145161290322581,93.63612903225804,11.440967741935484,45.36612903225806,28.484193548387097,34.498387096774195,22.96741935483871,11.53064516129032,2.721290322580645,3.5687096774193545,40.0,40.0
morang,26.5,87.3,2014-06-15,7.687,93.13733333333332,17.581666666666667,66.03066666666668,28.83333333333333,33.235,24.639,8.597666666666667,1.9403333333333332,2.419,40.0,40.0
morang,26.5,87.3,2014-07-15,5.89,93.25806451612904,20.058709677419355,84.69387096774194,26.72322580645161,29.77741935483871,24.16935483870968,5.607096774193548,2.379354838709677,3.1545161290322583,40.0,42.0
morang,26.5,87.3,2014-08-15,8.611935483870969,93.41838709677418,19.694193548387094,85.99258064516128,26.1883870967742,29.330645161290324,23.63516129032258,5.696129032258065,2.309032258064516,3.100322580645161,40.0,40.0
morang,26.5,87.3,2014-09-15,7.000666666666667,93.722,18.187,86.41866666666667,24.809,27.99366666666667,22.258333333333333,5.734666666666667,2.022,2.7666666666666666,45.0,40.0
morang,26.5,87.3,2014-10-15,0.2712903225806451,94.28064516129032,14.349354838709678,77.69580645161291,22.67322580645161,27.08225806451613,19.348064516129032,7.733548387096774,1.667741935483871,2.238064516129032,45.0,40.0
morang,26.5,87.3,2014-11-15,0.0,94.30533333333332,8.817666666666668,58.900666666666666,19.179,25.340333333333334,15.225666666666664,10.114666666666666,1.7623333333333333,2.338,45.0,40.0
morang,26.5,87.3,2014-12-15,0.1083870967741935,94.4941935483871,5.884193548387096,49.637741935483874,15.677096774193547,22.89935483870968,11.38,11.518387096774193,1.780967741935484,2.4406451612903224,45.0,40.0
morang,26.5,87.3,2015-01-15,0.2054838709677419,94.5341935483871,5.881290322580645,49.80774193548387,15.510967741935485,22.79290322580645,10.945483870967742,11.846451612903229,2.240322580645161,3.076451612903226,40.0,40.0
morang,26.5,87.3,2015-02-15,0.1189285714285714,94.39142857142858,5.641071428571428,39.14571428571429,18.68142857142857,25.97214285714286,13.581428571428573,12.391428571428571,2.4878571428571425,3.2842857142857147,40.0,40.0
morang,26.5,87.3,2015-03-15,2.117741935483872,94.28225806451611,7.287096774193548,40.071935483870966,22.455161290322582,29.686451612903223,16.588064516129034,13.099354838709678,3.052258064516129,4.096774193548387,40.0,40.0
morang,26.5,87.3,2015-04-15,2.406333333333333,93.97566666666668,10.045,47.668,25.163666666666664,31.05133333333333,19.877333333333336,11.175666666666666,2.573,3.302666666666666,40.0,40.0
morang,26.5,87.3,2015-05-15,4.291612903225806,93.63548387096772,12.903548387096771,50.472580645161294,28.26,33.81161290322581,22.93193548387097,10.880645161290325,2.236774193548387,2.7774193548387096,40.0,40.0
morang,26.5,87.3,2015-06-15,6.588333333333334,93.32133333333331,17.433,67.464,28.38233333333333,32.96033333333333,24.22,8.74,2.462,3.192333333333333,40.0,40.0
morang,26.5,87.3,2015-07-15,6.795806451612903,93.27129032258064,19.364838709677414,82.89387096774193,26.510967741935485,29.623870967741937,23.786129032258064,5.836774193548387,2.4248387096774198,3.222258064516129,40.0,40.0
